SystemName,SystemCode,SchoolLongName,SchoolCode,County,County Code,SB District,Grade Low,Grade High,Elementary School,Middle School,Junior High School,High School,Title 1,PrincipalName,Address,City,State,Zip Code,Zip Code Plus 4,Phone,Fax,Email,Web Address,NCES ID Number
Etowah County,028,West End High School,0150,Etowah,028,08,07,12,N,Y,Y,Y,School-wide,Larry Shoemaker,4515 Elm St,Walnut Grove,AL,35990,35990-0000,(205) 589-6421,(205) 589-4782,craig_shoemaker@ecboe.org,www.ecboe.org/wehs,00507
Etowah County,028,Whitesboro Elementary School,0160,Etowah,028,08,OK,05,Y,N,N,N,School-wide,KRISTY TOWNS,5080 Leeth Gap Rd,Boaz,AL,35956,35956-4848,(256) 593-5406,(256) 593-5431,kristy_towns@ecboe.org,www.ecboe.org,00509
Etowah County,028,Career Technical Center,6000,Etowah,028,08,09,12,N,N,N,Y,Not Title 1,Mark Stancil,105 Burke Ave SE,Attalla,AL,35954,35954-3459,(256) 538-3312,(256) 538-1090,mark_stancil@ecboe.org,www.ecboe.org,00853
Fayette County,029,Berry Elementary School,0010,Fayette,029,07,OK,06,Y,N,N,N,School-wide,Debbie Deavours,341 School Ave,Berry,AL,35546,35546-2263,(205) 689-4464,(205) 689-4463,ddeavours@fayette.k12.al.us,www.fayette.k12.al.us,01512
Fayette County,029,Berry High School,0020,Fayette,029,07,07,12,N,Y,Y,Y,School-wide,Trevor Kribbs,18242 Highway 18 E,Berry,AL,35546,35546-2208,(205) 689-4467,(205) 689-8819,tkribbs@fayette.k12.al.us,www.fayette.k12.al.us,00521
Fayette County,029,Fayette County High School,0025,Fayette,029,07,09,12,N,N,N,Y,School-wide,Jeremy Madden,202 14th Ct NE,Fayette,AL,35555,35555-1720,(205) 932-6313,(205) 932-8361,jmadden@fayette.k12.al.us,www.fayette.k12.al.us,01787
Fayette County,029,Fayette Middle School,0030,Fayette,029,07,05,08,Y,Y,N,N,School-wide,Rodney Hannah,418 3rd Ave NE,Fayette,AL,35555,35555-2496,(205) 932-7660,(205) 932-7661,rhannah@fayette.k12.al.us,www.fayette.k12.al.us,00523
Fayette County,029,Hubbertville School,0040,Fayette,029,07,OK,12,Y,Y,Y,Y,School-wide,Timothy Dunavant,7360 County Road 49,Fayette,AL,35555,35555-6339,(205) 487-2845,(205) 487-3375,tdunavant@fayette.k12.al.us,www.fayette.k12.al.us,00525
Fayette County,029,Fayette Elementary School,0050,Fayette,029,07,OK,04,Y,N,N,N,School-wide,Alicia Nalls,509 2nd St NE,Fayette,AL,35555,35555-2689,(205) 932-3161,(205) 932-5285,analls@fayette.k12.al.us,www.fayette.k12.al.us,01514
Franklin County,030,Belgreen High School,0010,Franklin,030,07,OK,12,Y,Y,Y,Y,School-wide,Myra Frederick,14220 Highway 187,Russellville,AL,35653,35653-7039,(256) 332-1376,(256) 332-7209,myrafrederick@franklin.k12.al.us,www.franklin.k12.al.us,00541
Franklin County,030,East Franklin Junior High School,0015,Franklin,030,07,OK,09,Y,Y,Y,N,School-wide,Nancy Hallman,1815 Highway 89,Phil Campbell,AL,35581,35581-5428,(256) 331-2140,(256) 331-2147,nancyhallman@franklin.k12.al.us,www.franklincountyschools.com,00542
Franklin County,030,Phil Campbell High School,0030,Franklin,030,07,07,12,N,Y,Y,Y,School-wide,Gary Odom,PO Box 849,Phil Campbell,AL,35581,35581-0849,(256) 331-2150,(256) 331-2151,garyodom@franklin.k12.al.us,www.franklin.k12.al.us,00544
Franklin County,030,Phil Campbell Elementary School,0035,Franklin,030,07,PK,06,Y,N,N,N,School-wide,Jacqueline Ergle,PO Box 129,Phil Campbell,AL,35581,35581-0129,(256) 331-2170,(256) 331-2171,jackieergle@franklin.k12.al.us,www.franklin.k12.al.us/pces/,01861
Franklin County,030,Red Bay High School,0040,Franklin,030,07,OK,12,Y,Y,Y,Y,School-wide,Kenny Sparks,PO Box 1518,Red Bay,AL,35582,35582-1518,(256) 331-2270,(256) 331-2281,rbhs@franklin.k12.al.us,www.franklin.k12.al.us,00545
Franklin County,030,Tharptown Elementary School,0060,Franklin,030,07,OK,06,Y,N,N,N,School-wide,Lola Scott,145 Highway 80,Russellville,AL,35654,35654-9128,(256) 332-3404,(256) 332-3402,annscott@franklin.k12.al.us,www.franklin.k12.al.us,00547
Franklin County,030,Tharptown High School,0065,Franklin,030,07,07,12,N,Y,Y,Y,School-wide,Thomas Laster,255 Highway 80,Russellville,AL,35654,35654-9136,(256) 332-6485,(256) 332-2840,barrylaster@franklin.k12.al.us,www.franklin.k12.al.us,01869
Franklin County,030,Vina High School,0090,Franklin,030,07,OK,12,Y,Y,Y,Y,School-wide,James Pharr,8250 County Road 23,Vina,AL,35593,35593-4602,(256) 331-2260,(256) 331-2292,jamespharr@franklin.k12.al.us,VinaHighSchool.com,00548
Franklin County,030,Franklin County Career Technical Center,6000,Franklin,030,07,09,12,N,N,N,Y,Not Title 1,Scott Wiginton,85 Jail Springs Rd,Russellville,AL,35653,35653-6663,(256) 332-2127,(256) 332-2219,scottwiginton@franklin.k12.al.us,www.franklincoctc.com,00860
Geneva County,031,Geneva County Elementary School,0015,Geneva,031,02,OK,05,Y,N,N,N,School-wide,Cynthia Stafford,819 S 6th Ave,Hartford,AL,36344,36344-1502,(334) 588-2923,(334) 588-0553,stafforda@genevacoboe.org,https://genevaes.genevacountyschools.com/,01791
Geneva County,031,Geneva County High School,0020,Geneva,031,02,09,12,N,N,N,Y,Not Title 1,Max Whittaker,301 Lily St,Hartford,AL,36344,36344-0000,(334) 588-2943,(334) 588-3650,whittakert@genevacoboe.org,,00570
Geneva County,031,Geneva County Middle School,0022,Geneva,031,02,06,08,Y,Y,N,N,School-wide,Kevin LeSueur,301 Lily St,Hartford,AL,36344,36344-1802,(334) 588-2943,(334) 588-3650,lesueurk@genevacoboe.org,,01792
Geneva County,031,Samson Elementary School,0035,Geneva,031,02,OK,05,Y,N,N,N,School-wide,Blakelynn Barker,823 North State Hwy 87,Samson,AL,36477,36477-2095,(334) 898-7439,(334) 898-2473,barkerb@genevacoboe.org,,01771
Geneva County,031,Samson High School,0040,Geneva,031,02,09,12,N,N,N,Y,Not Title 1,ROBERT HAMILTON,209 N Broad St,Samson,AL,36477,36477-1199,(334) 898-2371,(334) 898-7576,hamiltond@genevacoboe.org,,00571
Geneva County,031,Samson Middle School,0045,Geneva,031,02,06,08,Y,Y,N,N,School-wide,Ashley Sanders,209 N Broad St,Samson,AL,36477,36477-1199,(334) 898-2371,(334) 898-7576,sandersa@genevacoboe.org,209 North Broad Street,01772
Geneva County,031,Slocomb Elementary School,0047,Geneva,031,02,OK,05,Y,N,N,N,School-wide,Barbara Greathouse,108 S Hemby St,Slocomb,AL,36375,36375-6099,(334) 886-2132,(334) 886-9842,greathouseb@genevacoboe.org,,01793
Geneva County,031,Slocomb Middle School,0050,Geneva,031,02,06,08,Y,Y,N,N,School-wide,Zeb Brown,591 S County Road 9,Slocomb,AL,36375,36375-4199,(334) 886-2008,(334) 886-9889,brownz@genevacoboe.org,slocombhs.genevacountyschools.com ,01794
Geneva County,031,Slocomb High School,0060,Geneva,031,02,09,12,N,N,N,Y,Not Title 1,Joseph Birge,591 S County Road 9,Slocomb,AL,36375,36375-4199,(334) 886-2008,(334) 886-9889,birgeh@genevacoboe.org,https://slocombhs.genevacountyschools.com/,01519
Greene County,032,Eutaw Primary School,0025,Greene,032,04,OK,03,Y,N,N,N,School-wide,Sharon Jennings,212 Eutaw Ave,Eutaw,AL,35462,35462-1345,(205) 372-1051,(205) 372-2568,sjennings@greene.k12.al.us,,01452
Greene County,032,Greene County High School,0030,Greene,032,04,09,12,N,N,N,Y,School-wide,Garry Rice,PO Box 658,Eutaw,AL,35462,35462-0658,(205) 372-2052,(205) 372-3224,grice@greene.k12.al.us,greene.k12.al.us,00576
Greene County,032,Carver Middle School,0040,Greene,032,04,04,08,Y,Y,N,N,School-wide,Barbara Martin,PO Box 659,Eutaw,AL,35462,35462-0659,(205) 372-4816,(205) 372-4828,bmartin@greene.k12.al.us,,01520
Greene County,032,Paramount Junior High School,0060,Greene,032,04,OK,08,Y,Y,N,N,School-wide,Frederick Square,PO Box 188,Boligee,AL,35443,35443-0188,(205) 336-8557,(205) 336-8571,fsquare@greene.k12.al.us,,00578
Greene County,032,Peter J Kirksey Career Center,6000,Greene,032,04,09,12,N,N,N,Y,Not Title 1,,836 County Road 131,Eutaw,AL,35462,35462-0000,(205) 372-9200,(205) 372-0201,rscott@greene.k12.al.us,www.greene.k12.al.us,00864
Greene County,032,Greene County Career Center,6010,Greene,032,04,09,12,N,N,N,Y,Not Title 1,Rhinnie Scott,PO Box 711,Eutaw,AL,35462,35462-0711,(205) 372-4636,(205) 372-2358,rscott@greene.k12.al.us,www.greene.k12.al.us,02181
Hale County,033,Greensboro Elementary School,0041,Hale,033,04,PK,05,Y,N,N,N,School-wide,Stephanie Richey,1801 South St,Greensboro,AL,36744,36744-1457,(334) 624-8611,(334) 624-8644,srichey@halek12.org,https://greensboroelem.al.hce.schoolinsites.com,02158
Hale County,033,Greensboro Middle School,0042,Hale,033,04,06,08,Y,Y,N,N,School-wide,Anthony Sanders,PO Box 167,Greensboro,AL,36744,36744-0167,(334) 624-4005,(334) 624-0308,asanders@halek12.org,www.halek12.org,02156
Hale County,033,Greensboro High School,0043,Hale,033,04,09,12,N,N,N,Y,School-wide,Jessica Constant,620 Carver St,Greensboro,AL,36744,36744-1302,(334) 624-9156,(334) 624-9157,dtthomas@halek12.org,https://greensborohigh.al.hch.schoolinsites.com/,02162
Hale County,033,Hale County High School,0050,Hale,033,04,09,12,N,N,N,Y,School-wide,Cathy Seale,PO Box 188,Moundville,AL,35474,35474-0188,(205) 371-2514,(205) 371-6800,fstegall@halek12.org,www.halek12.org,00588
Hale County,033,Hale County Middle School,0055,Hale,033,04,06,08,Y,Y,N,N,School-wide,Eric Perry,120 Wildcat Way,Moundville,AL,35474,35474-0000,(205) 371-7000,(205) 371-7099,nonesupplied@noreply.com,www.nonesupplied.com,02411
Hale County,033,Moundville Elementary School,0060,Hale,033,04,PK,05,Y,N,N,N,School-wide,Ronald Garner,537 Alabama Ave,Moundville,AL,35474,35474-4005,(205) 371-2679,(205) 371-4279,rwgarner@halek12.org,www.halek12.org,00589
Hale County,033,College and Career Academy,6000,Hale,033,04,09,12,N,N,N,Y,Not Title 1,James Essex,PO Box 517,Greensboro,AL,36744,36744-0517,(334) 624-3691,(334) 624-1090,www.jessex@halek12.org,www.halek12.org,00875
Henry County,034,Abbeville Elementary School,0017,Henry,034,02,OK,06,Y,N,N,N,School-wide,Jill Barber,100 Elm St,Abbeville,AL,36310,36310-2413,(334) 585-3679,(334) 585-1122,jbarber@henryschools.org,www.abbevilleelementary.org,00602
Henry County,034,Abbeville High School,0020,Henry,034,02,07,12,N,Y,Y,Y,School-wide,Darryl Brooks,411 Graball Cutoff,Abbeville,AL,36310,36310-2073,(334) 585-2065,(334) 585-6562,dbrooks@henryschools.org,www.abbevillehighschool.com,00600
Henry County,034,Henry County Virtual Campus,0025,Henry,034,02,01,12,Y,Y,Y,Y,Not Title 1,LAKEISHA NEWSOME,300a North Trawick Street,Abbeville,AL,36310,36310-0000,(334) 585-2206,(334) 585-2012,lnewsome@henryschools.org,www.henrycountyboe.org,02120
Henry County,034,Headland Elementary School,0030,Henry,034,02,PK,05,Y,N,N,N,School-wide,Carmen Neiswanger,305 Mitchell St,Headland,AL,36345,36345-2146,(334) 585-7080,(334) 585-7082,cneiswanger@henryschools.org,www.headlandelementary.org,00603
Henry County,034,Headland Middle School,0035,Henry,034,02,06,09,Y,Y,Y,N,School-wide,Kevin Sanders,1 Martin Luther King Dr,Headland,AL,36345,36345-1699,(334) 585-7083,(334) 585-7085,ksanders@henryschools.org,www.headlandmiddle.org,00605
Henry County,034,Headland High School,0040,Henry,034,02,10,12,N,N,N,Y,Not Title 1,Jason Bradford,8 Sporman St,Headland,AL,36345,36345-2199,(334) 585-7086,(334) 585-7088,jbradford@henryschools.org,www.headlandhigh.org,00604
Houston County,035,Ashford High School,0010,Houston,035,02,07,12,N,Y,Y,Y,Not Title 1,James Odom,607 Church St,Ashford,AL,36312,36312-4552,(334) 899-5411,(334) 899-7450,jodom@hcboe.us,www.hcboe.us,00611
Houston County,035,Ashford Elementary School,0012,Houston,035,02,OK,06,Y,N,N,N,School-wide,Denise Kohen,100 Barfield St,Ashford,AL,36312,36312-5536,(334) 726-5958,(334) 899-4728,kohen.denise@hcboe.us,www.hcboe.us,01668
Houston County,035,Cottonwood High School,0020,Houston,035,02,OK,12,Y,Y,Y,Y,School-wide,Judy Fowler,663 Houston St,Cottonwood,AL,36320,36320-4299,(334) 691-2587,(334) 691-4200,jfowler@hcboe.hcboe.us,www.hcboe.us,00612
Houston County,035,Houston County Alternative School,0035,Houston,035,02,OK,12,Y,Y,Y,Y,Not Title 1,Scott Stephens,315 N Foster St,Dothan,AL,36303,36303-4543,(334) 671-9295,(334) 794-1016,sstephens@hcboe.us,www.hcboe.us,00882
Houston County,035,Houston County High School,0040,Houston,035,02,07,12,N,Y,Y,Y,School-wide,RICHARD MORRIS,200 W Church St,Columbia,AL,36319,36319-3522,(334) 696-2221,(334) 696-4677,morris.derrick@hcboe.us,www.hcboe.us,00614
Houston County,035,Rehobeth High School,0050,Houston,035,02,09,12,N,N,N,Y,Not Title 1,Bobby Boyd,373 Malvern Rd,Dothan,AL,36301,36301-7262,(334) 677-7002,(334) 677-2699,bboyd@hcboe.us,www.hcboe.us,00615
Houston County,035,Rehobeth Elementary School,0052,Houston,035,02,PK,05,Y,N,N,N,School-wide,Greg Yance,5525 County Road 203,Rehobeth,AL,36301,36301-8943,(334) 677-3838,(334) 677-5947,yance.greg@hcboe.us,www.hcboe.us,02078
Houston County,035,Rehobeth Middle School,0054,Houston,035,02,06,08,Y,Y,N,N,Not Title 1,John Dixon,5631 County Road 203,Rehobeth,AL,36301,36301-8943,(334) 677-5153,(334) 677-5947,jdixon@hcboe.us,www.hcboe.us,02077
Houston County,035,Webb Elementary School,0070,Houston,035,02,OK,06,Y,N,N,N,School-wide,Marsha Shelley,178 Depot St,Webb,AL,36376,36376-5298,(334) 792-5744,(334) 792-7967,mshelley@hcboe.us,www.hcboe.us,00616
Houston County,035,Wicksburg High School,0080,Dale,023,02,OK,12,Y,Y,Y,Y,Not Title 1,Cheryl Smith,1172 S State Highway 123,Newton,AL,36352,36352-8411,(334) 692-5549,(334) 692-3184,smith.cheryl@hcboe.us,www.hcboe.us,00617
Houston County,035,Hope High School,0190,Houston,035,02,09,12,N,N,N,Y,Not Title 1,Delbert Bradley,404 West Washington,Dothan,AL,36302,36302-0000,(334) 702-4168,(334) 699-6811,dbradley@hcboe.us,www.hcboe.us,02358
Houston County,035,Houston County Area Vocational Center,6000,Houston,035,02,09,12,N,N,N,Y,Not Title 1,Glenn Maloy,PO Box 3005,Ashford,AL,36312,36312-3005,(334) 899-3308,(334) 899-8854,gmaloy@hcboe.us,www.hcboe.us,00885
Jackson County,036,Bridgeport Middle School,0010,Jackson,036,08,05,08,Y,Y,N,N,School-wide,Anthony Buckner,620 Jacobs Ave,Bridgeport,AL,35740,35740-6662,(256) 495-2967,(256) 495-2850,bucknera@jackson.k12.al.us,www.bmstigers.com,00655
Jackson County,036,Bridgeport Elementary School,0015,Jackson,036,08,OK,04,Y,N,N,N,School-wide,Lauria Merritt,1014 Jacobs Ave,Bridgeport,AL,35740,35740-6555,(256) 495-3147,(256) 495-3192,merrittl@jackson.k12.al.us,https://bridgeport.jce.schoolinsites.com/,00654
Jackson County,036,Bryant School,0020,Jackson,036,08,OK,08,Y,Y,N,N,School-wide,Lloyd Ellison,6645 Al Highway 73,Bryant,AL,35958,35958-4151,(256) 597-2203,(256) 597-2851,ellisonl@jackson.k12.al.us,,00656
Jackson County,036,Dutton Elementary School,0030,Jackson,036,08,OK,08,Y,Y,N,N,School-wide,Craig Robbins,180 Main St,Dutton,AL,35744,35744-6315,(256) 228-4265,(256) 228-3210,robbinsc@jackson.k12.al.us,duttonschool.org,00657
Jackson County,036,Flat Rock School,0040,Jackson,036,08,OK,08,Y,Y,N,N,School-wide,Scotty Overdear,788 County Road 326,Flat Rock,AL,35966,35966-5204,(256) 632-2323,(256) 632-6317,overdears@jackson.k12.al.us,,00658
Jackson County,036,Hollywood Elementary School,0050,Jackson,036,08,PK,08,Y,Y,N,N,School-wide,Michael Wilborn,6369 County Road 33,Hollywood,AL,35752,35752-6304,(256) 574-2054,(256) 259-0331,kennamerp@jackson.k12.al.us,,00659
Jackson County,036,Jackson County Alternative School,0051,Jackson,036,08,PK,12,Y,Y,Y,Y,Not Title 1,Shane Small,PO Box 490,Scottsboro,AL,35768,35768-0490,(256) 574-6446,(256) 259-1392,smalls@jackson.k12.al.us,,00888
Jackson County,036,Macedonia School,0070,Jackson,036,08,OK,08,Y,Y,N,N,School-wide,Steven Paradise,196 County Road 49,Section,AL,35771,35771-6930,(256) 228-4483,(256) 228-7083,paradises@jackson.k12.al.us,macedoniaschool.org,01674
Jackson County,036,North Jackson High School,0075,Jackson,036,08,09,12,N,N,N,Y,School-wide,Sam Houston,45549 Al Highway 277,Stevenson,AL,35772,35772-6732,(256) 437-2136,(256) 437-2400,houstons@jackson.k12.al.us,,01751
Jackson County,036,North Sand Mountain School,0080,Jackson,036,08,OK,12,Y,Y,Y,Y,School-wide,Christopher Davis,PO Box 129,Higdon,AL,35979,35979-0129,(256) 597-2368,(256) 597-2505,davisc@jackson.k12.al.us,www.nsmbison.com,00662
Jackson County,036,Paint Rock Valley High School,0090,Jackson,036,08,OK,12,Y,Y,Y,Y,School-wide,Stephen Webber,PO Box 150,Princeton,AL,35766,35766-0150,(256) 776-2628,(256) 776-0042,webberc@jackson.k12.al.us,https://paintrockvalley.jch.schoolinsites.com,00663
Jackson County,036,Pisgah High School,0100,Jackson,036,08,OK,12,Y,Y,Y,Y,School-wide,Rhonda Wheeler,60 Metcalf St,Pisgah,AL,35765,35765-8050,(256) 451-3241,(256) 451-3457,guffeym@jackson.k12.al.us,pisgaheagles.org,01532
Jackson County,036,Rosalie Elementary School,0110,Jackson,036,08,OK,08,Y,Y,N,N,School-wide,Bill Shelton,162 County Road 355,Pisgah,AL,35765,35765-7228,(256) 451-3616,(256) 451-3605,sheltonb2@jackson.k12.al.us,,00666
Jackson County,036,Section High School,0120,Jackson,036,08,OK,12,Y,Y,Y,Y,School-wide,Gene Roberts,PO Box 10,Section,AL,35771,35771-0010,(256) 228-6718,(256) 228-6252,sectionschool@jackson.k12.al.us,www.sectionlions.com,00667
Jackson County,036,Skyline High School,0130,Jackson,036,08,OK,12,Y,Y,Y,Y,School-wide,Kevin Dukes,897 County Road 25,Scottsboro,AL,35768,35768-5668,(256) 587-6561,(256) 587-6562,dukesk@jackson.k12.al.us,https://skyline.jch.schoolinsites.com,00668
Jackson County,036,Stevenson Elementary School,0135,Jackson,036,08,PK,04,Y,N,N,N,School-wide,James Brooks,930 Old Mount Carmel Rd,Stevenson,AL,35772,35772-3738,(256) 437-2203,(256) 437-8372,brooksj@jackson.k12.al.us,www.stevenson.jce.schoolinsites.com,01533
Jackson County,036,Stevenson Middle School,0140,Jackson,036,08,05,08,Y,Y,N,N,School-wide,Robert Paradise,701 Kentucky Ave,Stevenson,AL,35772,35772-3113,(256) 437-2945,(256) 437-2747,brooksd@jackson.k12.al.us,https://stevenson.jcm.schoolinsites.com,01534
Jackson County,036,Woodville High School,0150,Jackson,036,08,OK,12,Y,Y,Y,Y,School-wide,Bruce Maples,290 County Road 63,Woodville,AL,35776,35776-6074,(256) 776-2874,(256) 776-4718,maplesb@jackson.k12.al.us,,00671
Jackson County,036,Epruett Center Of Technology,6000,Jackson,036,08,10,12,N,N,N,Y,Not Title 1,Kerry Wright,29490 US Highway 72,Hollywood,AL,35752,35752-6111,(256) 574-6079,(256) 574-6411,alepcot@yahoo.com,,00908
Jefferson County,037,Adamsville Elementary School,0030,Jefferson,037,07,OK,05,Y,N,N,N,School-wide,Susan Remick,4600 Hazelwood Rd,Adamsville,AL,35005,35005-1829,(205) 379-2400,(205) 379-2445,sremick@jefcoed.com,https://adamsvilleel.jefcoed.com/,00681
Jefferson County,037,Bagley Junior High School,0050,Jefferson,037,07,OK,08,Y,Y,N,N,Not Title 1,Phillip Ackerman,8581 Tate Mill Rd,Dora,AL,35062,35062-1912,(205) 379-2500,(205) 379-2545,packerman@jefcoed.com,https://bagley.jefcoed.com/,00684
Jefferson County,037,Bottenfield Middle School,0078,Jefferson,037,07,06,08,Y,Y,N,N,School-wide,Jonathan Shelby,400 Hillcrest Rd,Adamsville,AL,35005,35005-2069,(205) 379-2550,(205) 379-2553,jterry@jefcoed.com,https://bottenfield.jefcoed.com/,00687
Jefferson County,037,Bragg Middle School,0095,Jefferson,037,07,06,08,Y,Y,N,N,Not Title 1,Larry Robertson,840 Ash Ave,Gardendale,AL,35071,35071-2649,(205) 379-2600,(205) 379-2645,brobertson@jefcoed.com,www.jefcoed.com/schools,00689
Jefferson County,037,Brighton Middle School,0110,Jefferson,037,07,OK,08,Y,Y,N,N,School-wide,Orletta Rush,3400 Browns Cir,Brighton,AL,35020,35020-1098,(205) 379-2650,(205) 379-2695,orush@jefcoed.com,https://brighton.jefcoed.com/,00691
Jefferson County,037,Jefferson County Counseling Learning Center-East,0125,Jefferson,037,07,OK,12,Y,Y,Y,Y,Not Title 1,Jason Wilson,50 Long St,Birmingham,AL,35217,35217-1320,(205) 379-4250,(205) 379-4295,jasonwilson@jefcoed.com,https://jcclceast.jefcoed.com/,00466
Jefferson County,037,Jefferson County Couns And Learning Ctr-West,0127,Jefferson,037,07,OK,12,Y,Y,Y,Y,Not Title 1,,131 Dabbs Ave,Hueytown,AL,35023,35023-2217,(205) 379-4130,(205) 379-4135,jasonwilson@jefcoed.com,https://jcclcwest.jefcoed.com/,01862
Jefferson County,037,Brookville Elementary School,0135,Jefferson,037,07,OK,05,Y,N,N,N,School-wide,Paula Allen,4275 Brookville School Rd,Graysville,AL,35073,35073-9601,(205) 379-2700,(205) 379-2745,pallen@jefcoed.com,https://brookvilleel.jefcoed.com/,00692
Jefferson County,037,Bryan Elementary School,0138,Jefferson,037,07,OK,05,Y,N,N,N,Not Title 1,Debra Campbell,600 Kimberly Cut Off Rd,Morris,AL,35116,35116-2212,(205) 379-2750,(205) 379-2795,dcampbell@jefcoed.com,https://bryanel.jefcoed.com/,00720
Jefferson County,037,Center Point Elementary School,0160,Jefferson,037,07,OK,02,Y,N,N,N,School-wide,Jay Gary,4801 Indian Trl,Center Point,AL,35215,35215-3452,(205) 379-2900,(205) 379-2945,jgary@jefcoed.com,https://centerpointel.jefcoed.com/,00694
Jefferson County,037,Chalkville Elementary School,0170,Jefferson,037,07,OK,05,Y,N,N,N,School-wide,Rod Johnson,940 Chalkville School Rd,Birmingham,AL,35215,35215-4099,(205) 379-2950,(205) 379-2995,rjohnson@jefcoed.com,https://chalkvilleel.jefcoed.com/,00695
Jefferson County,037,Clay Elementary School,0180,Jefferson,037,07,OK,05,Y,N,N,N,Not Title 1,Sharon Gallant,6745 Old Springville Rd,Clay,AL,35048,35048-0127,(205) 379-3000,(205) 379-3045,sgallant@jefcoed.com,https://clayel.jefcoed.com/,00696
Jefferson County,037,Clay-Chalkville High School,0185,Jefferson,037,07,09,12,N,N,N,Y,Not Title 1,Michael Lee,6623 Roe Chandler Rd,Pinson,AL,35126,35126-3043,(205) 379-3050,(205) 680-8128,mblee@jefcoed.com,https://clay-chalkvillehigh.jefcoed.com/,00469
Jefferson County,037,Clay-Chalkville Middle School,0190,Jefferson,037,07,06,08,Y,Y,N,N,Not Title 1,Ron Tillman,6700 Trussville Clay Rd,Trussville,AL,35173,35173-1743,(205) 379-3100,(205) 379-3145,rtillman@jefcoed.com,https://clay-chalkville.jefcoed.com/,00472
